EC,PRESS,TEMP,DEPTH,ALT
6298.00,24302.20,41.43,238.20,-36799.16,
6300.00,24288.60,41.42,238.06,-36790.51,
6300.00,24263.20,41.42,237.80,-36774.37,
6300.00,24252.40,41.41,237.69,-36767.50,
6300.00,24260.70,41.41,237.77,-36772.78,
6306300.00,24206.00,41.40,237.21,-36737.97,
6299.00,24207.70,41.40,237.23,-36739.05,
6301.00,24212.50,41.39,237.28,-36742.10,
6297.00,24164.40,41.39,236.79,-36711.44,
6299.00,24166.90,41.38,236.81,-36713.04,
6297.00,24171.30,41.38,236.86,-36715.84,
6300.00,24147.80,41.37,236.62,-36700.85,
6298.00,24113.60,41.37,236.27,-36679.01,
6294.00,24127.30,41.37,236.41,-36687.76,
6296.00,24125.90,41.36,236.40,-36686.87,
6296.00,24058.90,41.35,235.71,-36644.02,
6299.00,24068.20,41.35,235.81,-36649.97,
6296.00,24077.90,41.35,235.90,-36656.17,
6295.00,24032.90,41.34,235.44,-36627.36,
6297.00,24015.60,41.34,235.27,-36616.28,
6296.00,24025.00,41.33,235.36,-36622.30,
6293.00,24014.30,41.33,235.25,-36615.45,
6297.00,23955.20,41.32,234.65,-36577.50,
6299.00,23967.40,41.31,234.77,-36585.34,
6295.00,23974.80,41.31,234.85,-36590.09,
6293.00,23975.00,41.31,234.85,-36590.22,
6296.00,23914.40,41.30,234.23,-36551.28,
6296.00,23927.40,41.30,234.36,-36559.64,
6291.00,23926.10,41.29,234.35,-36558.80,
6296293.00,23929.70,41.29,234.39,-36561.11,
6283.00,23930.80,41.29,234.40,-36561.83,
6285.00,23930.40,41.29,234.40,-36561.56,
6290.00,23930.20,41.29,234.39,-36561.44,
6293.00,23931.10,41.29,234.40,-36562.02,
6290.00,23931.30,41.28,234.40,-36562.14,
6291.00,23931.60,41.28,234.41,-36562.34,
6290.00,23931.20,41.28,234.40,-36562.08,
6288.00,23932.10,41.28,234.41,-36562.66,
6290.00,23931.80,41.28,234.41,-36562.46,
6288.00,23935.90,41.28,234.45,-36565.10,
6290.00,23921.90,41.28,234.31,-36556.10,
6290.00,23901.20,41.27,234.10,-36542.77,
6292.00,23905.50,41.28,234.14,-36545.55,
6291.00,23906.40,41.27,234.15,-36546.13,
6293.00,23864.10,41.27,233.72,-36518.88,
6295.00,23883.10,41.27,233.91,-36531.13,
6295.00,23848.60,41.26,233.56,-36508.90,
6295.00,23797.10,41.25,233.03,-36475.66,
6295.00,23796.40,41.25,233.03,-36475.20,
6294.00,23808.00,41.25,233.14,-36482.70,
6296.00,23805.90,41.25,233.12,-36481.35,
6294.00,23764.50,41.24,232.70,-36454.58,
6296291.00,23758.70,41.24,232.64,-36450.83,
6290.00,23759.00,41.24,232.64,-36451.02,
6292.00,23696.20,41.22,232.00,-36410.37,
6291.00,23700.20,41.22,232.04,-36412.96,
6286.00,23685.40,41.22,231.89,-36403.37,
6289.00,23652.50,41.21,231.55,-36382.01,
6288.00,23649.10,41.20,231.52,-36379.81,
6288.00,23626.80,41.20,231.29,-36365.33,
6287.00,23596.40,41.19,230.98,-36345.57,
6288.00,23604.40,41.19,231.06,-36350.78,
6288.00,23540.90,41.18,230.41,-36309.44,
6290.00,23535.90,41.17,230.36,-36306.18,
6288.00,23547.60,41.17,230.48,-36313.80,
6286.00,23485.80,41.16,229.85,-36273.50,
6285.00,23499.10,41.15,229.98,-36282.18,
6285.00,23500.80,41.15,230.00,-36283.28,
6287.00,23480.30,41.14,229.79,-36269.91,
6286.00,23430.60,41.14,229.28,-36237.42,
6286.00,23439.30,41.13,229.37,-36243.10,
6283.00,23432.10,41.13,229.30,-36238.41,
6286.00,23377.40,41.12,228.74,-36202.59,
6282.00,23382.00,41.12,228.79,-36205.60,
6287.00,23365.20,41.11,228.61,-36194.60,
6284.00,23333.80,41.10,228.29,-36174.00,
6286283.00,23340.90,41.10,228.37,-36178.66,
6281.00,23320.90,41.09,228.16,-36165.53,
6280.00,23296.90,41.09,227.92,-36149.76,
6285.00,23301.40,41.08,227.96,-36152.72,
6282.00,23301.20,41.08,227.96,-36152.59,
6281.00,23300.90,41.08,227.96,-36152.39,
6281.00,23300.50,41.07,227.95,-36152.14,
6283.00,23301.20,41.07,227.96,-36152.59,
6281.00,23301.90,41.07,227.97,-36153.05,
6278.00,23301.70,41.07,227.97,-36152.92,
6280.00,23303.30,41.07,227.98,-36153.96,
6279.00,23286.60,41.07,227.81,-36142.99,
6280.00,23256.00,41.06,227.50,-36122.87,
6277.00,23231.30,41.05,227.25,-36106.60,
6278.00,23236.00,41.05,227.29,-36109.70,
6278.00,23212.90,41.05,227.06,-36094.49,
6278.00,23202.20,41.04,226.95,-36087.44,
6279.00,23201.20,41.04,226.94,-36086.77,
6279.00,23182.70,41.04,226.75,-36074.58,
6280.00,23158.10,41.03,226.50,-36058.33,
6283.00,23171.00,41.03,226.63,-36066.84,
6284.00,23156.50,41.03,226.48,-36057.27,
6283.00,23153.90,41.02,226.45,-36055.57,
6286282.00,23135.10,41.01,226.26,-36043.13,
6278.00,23123.70,41.01,226.14,-36035.60,
6275.00,23106.70,41.01,225.97,-36024.36,
6276.00,23104.00,41.01,225.94,-36022.58,
6275.00,23046.20,41.00,225.35,-35984.29,
6275.00,23063.60,40.99,225.53,-35995.83,
6274.00,23070.20,40.99,225.60,-36000.20,
6274.00,23012.50,40.99,225.01,-35961.94,
6273.00,23008.50,40.98,224.97,-35959.28,
6270.00,23009.30,40.97,224.97,-35959.81,
6272.00,22975.00,40.97,224.62,-35937.03,
6272.00,22936.20,40.96,224.23,-35911.23,
6269.00,22938.60,40.96,224.25,-35912.82,
6271.00,22893.40,40.95,223.79,-35882.73,
6270.00,22876.30,40.95,223.61,-35871.32,
6275.00,22880.20,40.94,223.65,-35873.92,
6269.00,22830.80,40.93,223.15,-35840.95,
6269.00,22812.10,40.93,222.96,-35828.46,
6271.00,22815.50,40.92,222.99,-35830.74,
6269.00,22783.10,40.91,222.66,-35809.06,
6269.00,22747.20,40.91,222.29,-35785.02,
6268.00,22749.40,40.90,222.32,-35786.49,
6271.00,22711.80,40.90,221.93,-35761.29,
6271.00,22680.60,40.89,221.61,-35740.35,
6266266.00,22691.70,40.88,221.73,-35747.81,
6266.00,22655.70,40.87,221.36,-35723.62,
6263.00,22628.10,40.87,221.08,-35705.07,
6263.00,22646.80,40.86,221.27,-35717.63,
6264.00,22620.40,40.86,221.00,-35699.89,
6259.00,22578.00,40.85,220.56,-35671.32,
6261.00,22588.40,40.84,220.67,-35678.33,
6264.00,22574.70,40.84,220.53,-35669.09,
6262.00,22534.20,40.83,220.12,-35641.78,
6257.00,22552.90,40.83,220.31,-35654.40,
6259.00,22543.00,40.83,220.21,-35647.71,
6259.00,22500.10,40.81,219.77,-35618.75,
6258.00,22508.60,40.82,219.85,-35624.48,
6259.00,22512.40,40.81,219.89,-35627.05,
6254.00,22516.90,40.81,219.94,-35630.09,
6256.00,22516.70,40.81,219.94,-35629.96,
6256.00,22521.90,40.80,219.99,-35633.48,
6254.00,22521.30,40.80,219.98,-35633.06,
6255.00,22520.90,40.80,219.98,-35632.80,
6254.00,22498.40,40.80,219.75,-35617.59,
6252.00,22434.00,40.79,219.09,-35574.01,
6253.00,22442.80,40.78,219.18,-35579.97,
6253.00,22458.80,40.78,219.34,-35590.80,
6256250.00,22471.80,40.78,219.48,-35599.60,
6254.00,22450.50,40.78,219.26,-35585.18,
6251.00,22383.50,40.77,218.57,-35539.76,
6251.00,22391.20,40.76,218.65,-35544.98,
6252.00,22393.50,40.76,218.68,-35546.55,
6256.00,22399.80,40.76,218.74,-35550.82,
6253.00,22373.20,40.76,218.47,-35532.76,
6254.00,22316.90,40.75,217.89,-35494.50,
6254.00,22321.30,40.74,217.94,-35497.49,
6254.00,22321.50,40.74,217.94,-35497.62,
6250.00,22253.70,40.73,217.25,-35451.44,
6250.00,22254.50,40.73,217.25,-35451.99,
6251.00,22274.40,40.73,217.46,-35465.55,
6247.00,22213.40,40.72,216.83,-35423.94,
6249.00,22189.70,40.71,216.59,-35407.75,
6247.00,22191.40,40.71,216.61,-35408.91,
6240.00,22202.10,40.70,216.72,-35416.22,
6240.00,22141.00,40.70,216.09,-35374.42,
6249.00,22151.40,40.69,216.20,-35381.54,
6249.00,22152.80,40.69,216.21,-35382.51,
6245.00,22137.40,40.68,216.06,-35371.96,
6247.00,22095.00,40.67,215.62,-35342.90,
6248.00,22128.30,40.67,215.96,-35365.72,
6242.00,22114.60,40.67,215.82,-35356.34,
6246245.00,22058.90,40.66,215.25,-35318.12,
6242.00,22065.20,40.66,215.32,-35322.44,
6240.00,22070.00,40.65,215.37,-35325.74,
6244.00,22048.00,40.65,215.14,-35310.63,
6246.00,22024.00,40.65,214.90,-35294.14,
6241.00,22035.00,40.64,215.01,-35301.69,
6241.00,22033.20,40.64,214.99,-35300.46,
6241.00,22034.30,40.64,215.00,-35301.21,
6241.00,22034.00,40.63,215.00,-35301.01,
6241.00,22034.10,40.63,215.00,-35301.07,
6239.00,22034.10,40.63,215.00,-35301.07,
6240.00,22034.20,40.63,215.00,-35301.14,
6239.00,22034.30,40.63,215.00,-35301.21,
6239.00,22034.30,40.63,215.00,-35301.21,
6239.00,22035.00,40.63,215.01,-35301.69,
6239.00,22034.50,40.63,215.00,-35301.35,
6235.00,22034.80,40.63,215.01,-35301.56,
6239.00,22034.30,40.63,215.00,-35301.21,
6237.00,22039.10,40.63,215.05,-35304.51,
6237.00,22022.60,40.62,214.88,-35293.17,
6239.00,21984.20,40.62,214.49,-35266.75,
6239.00,21992.40,40.61,214.57,-35272.39,
6239.00,21994.10,40.61,214.59,-35273.55,
6246241.00,21996.00,40.61,214.61,-35274.87,
6243.00,21997.10,40.61,214.62,-35275.62,
6243.00,21996.60,40.61,214.62,-35275.27,
6242.00,21995.90,40.61,214.61,-35274.79,
6242.00,21988.10,40.60,214.53,-35269.42,
6243.00,21973.50,40.60,214.38,-35259.37,
6244.00,21925.90,40.60,213.89,-35226.54,
6242.00,21933.60,40.59,213.97,-35231.86,
6243.00,21929.50,40.59,213.93,-35229.03,
6241.00,21888.40,40.59,213.51,-35200.64,
6236.00,21880.00,40.58,213.42,-35194.83,
6238.00,21880.20,40.58,213.43,-35194.97,
6236.00,21881.00,40.58,213.43,-35195.52,
6239.00,21880.70,40.58,213.43,-35195.32,
6240.00,21880.00,40.58,213.42,-35194.83,
6238.00,21880.80,40.57,213.43,-35195.39,
6239.00,21880.60,40.58,213.43,-35195.25,
6238.00,21880.80,40.58,213.43,-35195.39,
6234.00,21880.50,40.57,213.43,-35195.17,
6234.00,21883.90,40.57,213.46,-35197.53,
6236.00,21889.80,40.57,213.52,-35201.60,
6234.00,21828.30,40.57,212.90,-35159.05,
6234.00,21837.40,40.56,212.99,-35165.36,
6234.00,21846.60,40.56,213.08,-35171.73,
6236239.00,21808.90,40.55,212.70,-35145.61,
6236.00,21798.60,40.55,212.59,-35138.47,
6237.00,21791.90,40.55,212.52,-35133.82,
6238.00,21739.10,40.54,211.98,-35097.16,
6239.00,21763.00,40.54,212.23,-35113.76,
6239.00,21755.00,40.53,212.15,-35108.21,
6239.00,21706.50,40.53,211.65,-35074.49,
6240.00,21707.40,40.53,211.66,-35075.10,
6238.00,21702.90,40.52,211.61,-35071.98,
6237.00,21653.30,40.51,211.11,-35037.42,
6232.00,21660.80,40.51,211.18,-35042.66,
6232.00,21665.80,40.51,211.23,-35046.14,
6230.00,21608.30,40.50,210.65,-35006.03,
6231.00,21628.80,40.50,210.86,-35020.34,
6234.00,21628.90,40.49,210.86,-35020.41,
6231.00,21563.70,40.49,210.19,-34974.84,
6229.00,21579.20,40.48,210.35,-34985.69,
6229.00,21569.80,40.48,210.25,-34979.11,
6231.00,21534.60,40.47,209.89,-34954.47,
6229.00,21534.00,40.47,209.89,-34954.06,
6227.00,21543.60,40.47,209.98,-34960.78,
6227.00,21545.60,40.46,210.00,-34962.17,
6227.00,21548.40,40.46,210.03,-34964.14,
6226228.00,21552.60,40.46,210.08,-34967.08,
6227.00,21546.40,40.46,210.01,-34962.75,
6225.00,21547.40,40.46,210.02,-34963.44,
6226.00,21548.00,40.45,210.03,-34963.87,
6226.00,21548.40,40.45,210.03,-34964.14,
6224.00,21548.30,40.45,210.03,-34964.07,
6225.00,21548.00,40.45,210.03,-34963.87,
6225.00,21550.40,40.45,210.05,-34965.54,
6223.00,21550.70,40.45,210.06,-34965.75,
6224.00,21551.00,40.45,210.06,-34965.96,
6227.00,21550.90,40.45,210.06,-34965.88,
6226.00,21551.70,40.45,210.07,-34966.45,
6223.00,21551.80,40.45,210.07,-34966.53,
6213.00,21551.50,40.45,210.06,-34966.30,
6218.00,21551.60,40.45,210.07,-34966.37,
6215.00,21552.10,40.45,210.07,-34966.73,
6215.00,21552.20,40.45,210.07,-34966.80,
6215.00,21551.80,40.45,210.07,-34966.53,
6214.00,21551.90,40.45,210.07,-34966.58,
6216.00,21552.60,40.45,210.08,-34967.08,
6213.00,21552.40,40.45,210.07,-34966.94,
6215.00,21552.70,40.45,210.08,-34967.14,
6218.00,21552.30,40.45,210.07,-34966.87,
6219.00,21552.90,40.45,210.08,-34967.30,
6216217.00,21553.00,40.45,210.08,-34967.36,
6215.00,21552.60,40.45,210.08,-34967.08,
6216.00,21553.40,40.45,210.08,-34967.64,
6216.00,21553.30,40.45,210.08,-34967.57,
6216.00,21553.20,40.45,210.08,-34967.51,
6217.00,21553.50,40.45,210.09,-34967.71,
6218.00,21553.70,40.45,210.09,-34967.85,
6217.00,21554.30,40.45,210.09,-34968.27,
6220.00,21553.80,40.45,210.09,-34967.92,
6221.00,21554.10,40.45,210.09,-34968.13,
6219.00,21553.80,40.45,210.09,-34967.92,
6220.00,21554.90,40.45,210.10,-34968.69,
6221.00,21544.90,40.45,210.00,-34961.69,
6219.00,21539.80,40.45,209.94,-34958.12,
6220.00,21530.10,40.45,209.85,-34951.33,
6221.00,21523.60,40.44,209.78,-34946.77,
6218.00,21493.30,40.44,209.47,-34925.54,
6222.00,21497.50,40.44,209.51,-34928.48,
6221.00,21447.20,40.43,209.00,-34893.16,
6220.00,21436.40,40.43,208.89,-34885.57,
6222.00,21435.20,40.42,208.88,-34884.73,
6223.00,21369.60,40.41,208.20,-34838.55,
6221.00,21368.30,40.41,208.19,-34837.64,
6226222.00,21372.00,40.41,208.23,-34840.25,
6222.00,21308.00,40.40,207.57,-34795.10,
6226.00,21313.80,40.39,207.63,-34799.18,
6224.00,21313.20,40.39,207.63,-34798.76,
6220.00,21255.90,40.38,207.04,-34758.25,
6220.00,21271.50,40.38,207.20,-34769.30,
6223.00,21241.50,40.37,206.89,-34748.05,
6224.00,21188.70,40.36,206.35,-34710.62,
6220.00,21190.10,40.36,206.37,-34711.62,
6220.00,21144.10,40.35,205.90,-34678.94,
6223.00,21123.30,40.34,205.69,-34664.16,
6220.00,21128.70,40.34,205.74,-34668.00,
6221.00,21069.00,40.33,205.13,-34625.49,
6217.00,21065.80,40.32,205.10,-34623.21,
6217.00,21068.00,40.32,205.12,-34624.78,
6218.00,21019.30,40.31,204.62,-34590.03,
6217.00,21023.60,40.30,204.67,-34593.10,
6216.00,21025.10,40.30,204.68,-34594.17,
6217.00,20958.30,40.29,204.00,-34546.41,
6216.00,20965.40,40.29,204.07,-34551.50,
6214.00,20965.50,40.28,204.07,-34551.55,
6215.00,20966.70,40.28,204.08,-34552.42,
6214.00,20969.20,40.27,204.11,-34554.21,
6212.00,20970.20,40.27,204.12,-34554.92,
6216211.00,20970.20,40.27,204.12,-34554.92,
6210.00,20970.30,40.27,204.12,-34554.99,
6211.00,20970.00,40.27,204.12,-34554.78,
6212.00,20969.80,40.27,204.12,-34554.64,
6208.00,20930.70,40.26,203.72,-34526.64,
6209.00,20906.80,40.25,203.47,-34509.50,
6211.00,20912.50,40.25,203.53,-34513.58,
6206.00,20849.50,40.24,202.88,-34468.35,
6208.00,20845.50,40.23,202.84,-34465.47,
6210.00,20850.30,40.23,202.89,-34468.93,
6209.00,20780.20,40.22,202.18,-34418.45,
6208.00,20785.80,40.22,202.23,-34422.50,
6209.00,20785.50,40.21,202.23,-34422.27,
6211.00,20716.80,40.21,201.53,-34372.70,
6211.00,20718.10,40.20,201.54,-34373.63,
6211.00,20720.70,40.19,201.57,-34375.52,
6210.00,20720.90,40.19,201.57,-34375.66,
6208.00,20721.00,40.19,201.57,-34375.73,
6206.00,20667.30,40.18,201.02,-34336.89,
6207.00,20652.20,40.18,200.87,-34325.95,
6202.00,20658.80,40.17,200.93,-34330.73,
6204.00,20658.20,40.17,200.93,-34330.30,
6204.00,20594.40,40.16,200.28,-34284.03,
6206206.00,20579.00,40.15,200.12,-34272.84,
6204.00,20581.50,40.15,200.14,-34274.65,
6205.00,20582.80,40.15,200.16,-34275.60,
6202.00,20517.60,40.14,199.49,-34228.17,
6200.00,20518.70,40.13,199.50,-34228.97,
6204.00,20520.70,40.13,199.52,-34230.43,
6202.00,20521.40,40.12,199.53,-34230.94,
6204.00,20467.60,40.11,198.98,-34191.73,
6201.00,20446.20,40.11,198.76,-34176.10,
6201.00,20448.60,40.11,198.78,-34177.85,
6201.00,20424.10,40.10,198.53,-34159.95,
6200.00,20391.20,40.09,198.20,-34135.89,
6199.00,20390.30,40.09,198.19,-34135.23,
6198.00,20396.60,40.08,198.25,-34139.83,
6200.00,20403.20,40.08,198.32,-34144.66,
6198.00,20322.30,40.07,197.49,-34085.38,
6194.00,20336.30,40.07,197.64,-34095.64,
6196.00,20339.50,40.06,197.67,-34098.00,
6198.00,20322.00,40.05,197.49,-34085.16,
6200.00,20282.50,40.05,197.09,-34056.14,
6195.00,20283.80,40.04,197.10,-34057.10,
6193.00,20284.80,40.04,197.11,-34057.83,
6196.00,20284.70,40.04,197.11,-34057.76,
6195.00,20264.20,40.03,196.90,-34042.68,
6196195.00,20206.50,40.03,196.31,-34000.17,
6195.00,20225.20,40.02,196.50,-34013.96,
6192.00,20225.00,40.02,196.50,-34013.82,
6194.00,20165.30,40.01,195.89,-33969.77,
6190.00,20146.70,40.00,195.70,-33956.03,
6194.00,20148.10,40.00,195.71,-33957.06,
6194.00,20148.60,39.99,195.72,-33957.43,
6190.00,20084.30,39.99,195.06,-33909.84,
6191.00,20089.60,39.98,195.11,-33913.77,
6192.00,20090.60,39.98,195.12,-33914.52,
6192.00,20091.40,39.95,195.13,-33915.10,
6194.00,20028.80,39.97,194.49,-33868.67,
6188.00,20022.20,39.96,194.42,-33863.76,
6189.00,20023.30,39.96,194.43,-33864.58,
6191.00,20013.90,39.95,194.34,-33857.60,
6189.00,19962.20,39.95,193.81,-33819.15,
6187.00,19963.50,39.94,193.82,-33820.10,
6188.00,19970.80,39.94,193.90,-33825.54,
6190.00,19956.00,39.93,193.75,-33814.52,
6190.00,19900.70,39.92,193.18,-33773.28,
6187.00,19914.40,39.92,193.32,-33783.51,
6185.00,19916.80,39.92,193.35,-33785.30,
6189.00,19915.90,39.91,193.34,-33784.62,
6186186.00,19902.50,39.91,193.20,-33774.62,
6182.00,19845.60,39.90,192.62,-33732.10,
6185.00,19858.40,39.90,192.75,-33741.67,
6187.00,19863.40,39.89,192.80,-33745.42,
6182.00,19863.40,39.89,192.80,-33745.42,
6181.00,19863.60,39.89,192.80,-33745.57,
6184.00,19863.70,39.89,192.80,-33745.63,
6182.00,19863.20,39.88,192.80,-33745.26,
6183.00,19864.20,39.88,192.81,-33746.01,
6179.00,19830.10,39.88,192.46,-33720.50,
6181.00,19790.20,39.87,192.05,-33690.60,
6183.00,19790.30,39.87,192.05,-33690.67,
6184.00,19790.80,39.86,192.06,-33691.05,
6180.00,19720.00,39.85,191.33,-33637.87,
6183.00,19734.70,39.85,191.48,-33648.92,
6180.00,19730.80,39.85,191.44,-33646.00,
6181.00,19680.60,39.84,190.93,-33608.21,
6182.00,19683.00,39.83,190.95,-33610.03,
6179.00,19681.10,39.83,190.93,-33608.59,
6181.00,19656.90,39.82,190.69,-33590.36,
6182.00,19628.90,39.82,190.40,-33569.23,
6182.00,19624.50,39.81,190.36,-33565.91,
6181.00,19625.40,39.81,190.36,-33566.58,
617.00,19625.30,39.81,190.36,-33566.51,
61796180.00,19624.30,39.81,190.35,-33565.75,
6177.00,19625.30,39.81,190.36,-33566.51,
6178.00,19624.70,39.81,190.36,-33566.05,
6177.00,19624.90,39.80,190.36,-33566.21,
6177.00,19624.50,39.80,190.36,-33565.91,
6176.00,19625.00,39.80,190.36,-33566.28,
6179.00,19625.00,39.80,190.36,-33566.28,
6179.00,19624.70,39.80,190.36,-33566.05,
6178.00,19625.20,39.80,190.36,-33566.43,
6176.00,19625.20,39.80,190.36,-33566.43,
6176.00,19625.10,39.79,190.36,-33566.36,
61786176.00,19624.70,39.80,190.36,-33566.05,
6179.00,19625.40,39.80,190.36,-33566.58,
6179.00,19624.60,39.80,190.36,-33565.98,
6181.00,19624.70,39.80,190.36,-33566.05,
6179.00,19624.60,39.80,190.36,-33565.98,
6181.00,19624.80,39.80,190.36,-33566.13,
6180.00,19624.70,39.79,190.36,-33566.05,
6181.00,19624.90,39.80,190.36,-33566.21,
6181.00,19625.00,39.79,190.36,-33566.28,
6179.00,19625.00,39.79,190.36,-33566.28,
6181.00,19625.10,39.79,190.36,-33566.36,
61796180.00,19625.10,39.79,190.36,-33566.36,
6180.00,19624.90,39.79,190.36,-33566.21,
6179.00,19625.30,39.79,190.36,-33566.51,
6180.00,19625.00,39.79,190.36,-33566.28,
6179.00,19625.00,39.79,190.36,-33566.28,
6179.00,19625.10,39.79,190.36,-33566.36,
6180.00,19624.70,39.80,190.36,-33566.05,
6183.00,19625.10,39.79,190.36,-33566.36,
6178.00,19625.00,39.80,190.36,-33566.28,
6181.00,19625.30,39.79,190.36,-33566.51,
6180.00,19625.30,39.79,190.36,-33566.51,
6179.00,19624.90,39.80,190.36,-33566.21,
6179.00,19617.60,39.79,190.28,-33560.69,
6180.00,19574.70,39.79,189.85,-33528.26,
6181.00,19579.80,39.79,189.90,-33532.12,
6181.00,19579.10,39.78,189.89,-33531.60,
6181.00,19578.10,39.78,189.88,-33530.83,
6181.00,19517.30,39.77,189.26,-33484.78,
6180.00,19522.80,39.77,189.32,-33488.95,
6183.00,19521.80,39.77,189.31,-33488.19,
6180.00,19507.70,39.76,189.16,-33477.49,
6182.00,19466.40,39.76,188.74,-33446.14,
6180.00,19467.30,39.75,188.75,-33446.81,
6182.00,19466.50,39.73,188.74,-33446.21,
6186179.00,19470.40,39.75,188.78,-33449.18,
6174.00,19468.30,39.74,188.76,-33447.59,
6173.00,19400.40,39.74,188.06,-33395.90,
6174.00,19402.80,39.73,188.09,-33397.73,
6175.00,19402.10,39.73,188.08,-33397.20,
6174.00,19350.60,39.72,187.55,-33357.92,
6174.00,19343.90,39.72,187.49,-33352.79,
6174.00,19345.10,39.71,187.50,-33353.71,
6174.00,19345.90,39.71,187.51,-33354.32,
6173.00,19278.80,39.70,186.82,-33302.99,
6170.00,19273.20,39.70,186.76,-33298.70,
6172.00,19274.80,39.69,186.78,-33299.92,
6174.00,19250.90,39.69,186.53,-33281.61,
6174.00,19211.10,39.68,186.13,-33251.06,
6173.00,19209.10,39.67,186.11,-33249.52,
6170.00,19210.60,39.67,186.12,-33250.68,
6171.00,19135.10,39.67,185.35,-33192.58,
6172.00,19135.60,39.66,185.36,-33192.96,
6169.00,19137.20,39.65,185.37,-33194.19,
6168.00,19071.40,39.65,184.70,-33143.43,
6168.00,19073.30,39.64,184.72,-33144.89,
6169.00,19070.30,39.63,184.69,-33142.57,
6167.00,19009.20,39.63,184.06,-33095.30,
6169.00,19013.50,39.62,184.11,-33098.63,
6166170.00,19013.40,39.62,184.11,-33098.54,
6165.00,18986.40,39.61,183.83,-33077.62,
6163.00,18947.10,39.60,183.43,-33047.11,
6167.00,18957.40,39.60,183.53,-33055.11,
6168.00,18957.00,39.59,183.53,-33054.80,
6165.00,18957.10,39.59,183.53,-33054.87,
6166.00,18899.10,39.58,182.94,-33009.78,
6167.00,18895.50,39.57,182.90,-33006.98,
6162.00,18895.70,39.57,182.90,-33007.14,
6163.00,18840.80,39.56,182.34,-32964.35,
6164.00,18834.90,39.54,182.28,-32959.73,
6165.00,18835.60,39.55,182.29,-32960.28,
6164.00,18773.10,39.54,181.65,-32911.43,
6163.00,18768.70,39.54,181.60,-32907.98,
6160.00,18769.20,39.53,181.61,-32908.38,
6162.00,18712.40,39.53,181.03,-32863.86,
6159.00,18711.50,39.52,181.02,-32863.15,
6163.00,18704.70,39.51,180.95,-32857.82,
6160.00,18681.30,39.51,180.71,-32839.44,
6157.00,18642.80,39.50,180.31,-32809.16,
6159.00,18646.70,39.49,180.35,-32812.23,
6159.00,18645.90,39.49,180.35,-32811.60,
6156.00,18597.50,39.48,179.85,-32773.46,
6156158.00,18583.80,39.47,179.71,-32762.67,
6159.00,18586.10,39.47,179.73,-32764.48,
6155.00,18553.20,39.47,179.40,-32738.50,
6159.00,18532.40,39.46,179.19,-32722.05,
6159.00,18536.60,39.45,179.23,-32725.38,
6152.00,18540.00,39.45,179.26,-32728.07,
6154.00,18541.50,39.45,179.28,-32729.25,
6157.00,18543.00,39.45,179.29,-32730.43,
6155.00,18540.80,39.44,179.27,-32728.69,
6154.00,18541.50,39.44,179.28,-32729.25,
6154.00,18541.30,39.44,179.28,-32729.10,
6153.00,18541.40,39.44,179.28,-32729.17,
6149.00,18541.40,39.44,179.28,-32729.17,
6150.00,18541.10,39.43,179.27,-32728.93,
6149.00,18541.10,39.43,179.27,-32728.93,
6147.00,18541.10,39.43,179.27,-32728.93,
6149.00,18541.40,39.43,179.28,-32729.17,
6149.00,18529.80,39.43,179.16,-32720.00,
6149.00,18474.00,39.42,178.59,-32675.81,
6149.00,18473.60,39.42,178.58,-32675.49,
6149.00,18479.40,39.41,178.64,-32680.09,
6149.00,18406.20,39.41,177.89,-32621.97,
6151.00,18412.90,39.40,177.96,-32627.30,
6156151.00,18413.20,39.40,177.97,-32627.53,
6152.00,18343.10,39.39,177.25,-32571.72,
6152.00,18348.60,39.38,177.31,-32576.10,
6153.00,18347.00,39.38,177.29,-32574.83,
6153.00,18290.20,39.37,176.71,-32529.47,
6152.00,18286.60,39.37,176.67,-32526.59,
6152.00,18286.80,39.36,176.67,-32526.76,
6152.00,18223.90,39.35,176.03,-32476.40,
6148.00,18220.70,39.35,176.00,-32473.83,
6147.00,18222.10,39.34,176.01,-32474.96,
6149.00,18149.40,39.33,175.27,-32416.57,
6144.00,18150.20,39.33,175.28,-32417.22,
6144.00,18158.80,39.32,175.36,-32424.13,
6147.00,18092.90,39.31,174.69,-32371.05,
6143.00,18087.00,39.30,174.63,-32366.30,
6142.00,18090.50,39.30,174.67,-32369.12,
6142.00,18034.30,39.29,174.09,-32323.75,
6140.00,18030.70,39.29,174.05,-32320.84,
6138.00,18028.50,39.29,174.03,-32319.06,
6139.00,17963.30,39.27,173.37,-32266.25,
6136.00,17955.60,39.27,173.29,-32259.99,
6138.00,17959.90,39.26,173.33,-32263.49,
6139.00,17877.30,39.25,172.49,-32196.36,
6133.00,17886.90,39.25,172.58,-32204.16,
6136137.00,17846.20,39.24,172.17,-32171.01,
6135.00,17806.40,39.23,171.76,-32138.52,
6132.00,17807.70,39.22,171.77,-32139.59,
6134.00,17808.50,39.22,171.78,-32140.24,
6134.00,17766.30,39.21,171.35,-32105.74,
6131.00,17755.20,39.20,171.24,-32096.65,
6132.00,17754.50,39.20,171.23,-32096.08,
6133.00,17697.80,39.19,170.65,-32049.58,
6129.00,17699.80,39.18,170.67,-32051.23,
6127.00,17700.80,39.18,170.68,-32052.06,
6131.00,17650.70,39.17,170.17,-32010.87,
6126.00,17638.10,39.16,170.04,-32000.50,
6125.00,17641.70,39.16,170.08,-32003.47,
