cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
0.38,6.93,955.30,34.46,-0.59,493.76
0.40,6.93,955.40,34.47,-0.59,492.88
0.38,6.93,955.40,34.47,-0.59,492.88
0.36,6.93,955.10,34.48,-0.59,495.50
0.34,6.93,955.20,34.48,-0.59,494.63
0.38,6.94,955.40,34.49,-0.59,492.88
0.40,6.94,955.30,34.49,-0.59,493.76
0.38,6.93,955.30,34.49,-0.59,493.76
0.36,6.93,955.70,34.49,-0.59,490.27
0.40,6.94,955.50,34.50,-0.59,492.01
0.38,6.94,955.30,34.50,-0.59,493.76
0.38,6.93,955.00,34.50,-0.59,496.38
0.36,6.93,954.90,34.50,-0.59,497.25
0.36,6.93,955.40,34.50,-0.59,492.88
0.36,6.92,954.70,34.50,-0.60,499.00
0.32,6.93,955.30,34.50,-0.59,493.76
0.40,6.94,955.50,34.50,-0.59,492.01
0.40,6.93,955.20,34.50,-0.59,494.63
0.38,6.93,955.20,34.50,-0.59,494.63
0.38,6.92,955.50,34.51,-0.59,492.01
0.36,6.93,955.40,34.51,-0.59,492.88
0.36,6.93,955.50,34.52,-0.59,492.01
0.32,6.93,955.20,34.52,-0.59,494.63
0.40,6.92,955.20,34.53,-0.59,494.63
0.38,6.92,955.40,34.54,-0.59,492.88
0.36,6.93,955.10,34.55,-0.59,495.50
0.38,6.93,954.90,34.56,-0.59,497.25
0.32,6.93,955.50,34.57,-0.59,492.01
0.40,6.93,955.40,34.58,-0.59,492.88
0.38,6.94,955.70,34.60,-0.59,490.27
0.38,6.92,955.20,34.61,-0.59,494.63
0.38,6.93,955.40,34.62,-0.59,492.88
0.34,6.93,955.30,34.64,-0.59,493.76
0.38,6.94,955.30,34.65,-0.59,493.76
0.40,6.93,955.70,34.66,-0.59,490.27
0.38,6.93,955.20,34.67,-0.59,494.63
0.34,6.93,955.30,34.68,-0.59,493.76
0.36,6.92,955.20,34.69,-0.59,494.63
0.40,6.93,955.30,34.69,-0.59,493.76
0.36,6.94,955.30,34.70,-0.59,493.76
0.34,6.94,954.90,34.71,-0.59,497.25
0.36,6.92,955.30,34.72,-0.59,493.76
0.38,6.94,955.30,34.73,-0.59,493.76
0.36,6.96,955.50,34.74,-0.59,492.01
0.42,6.96,955.30,34.74,-0.59,493.76
0.34,6.95,955.30,34.76,-0.59,493.76
0.36,6.96,955.40,34.76,-0.59,492.88
0.36,6.94,955.10,34.77,-0.59,495.50
0.38,6.97,955.60,34.77,-0.59,491.14
0.34,6.95,955.30,34.78,-0.59,493.76
0.36,6.95,955.10,34.79,-0.59,495.50
0.38,6.97,955.10,34.80,-0.59,495.50
0.36,6.97,955.30,34.81,-0.59,493.76
0.36,6.98,955.20,34.82,-0.59,494.63
0.36,6.97,955.20,34.83,-0.59,494.63
0.38,6.97,955.10,34.83,-0.59,495.50
0.36,6.98,955.20,34.84,-0.59,494.63
0.34,6.97,955.30,34.86,-0.59,493.76
0.38,6.99,955.30,34.86,-0.59,493.76
0.32,6.97,955.30,34.87,-0.59,493.76
0.38,6.97,955.40,34.88,-0.59,492.88
0.36,6.98,955.20,34.88,-0.59,494.63
0.34,6.98,955.30,34.89,-0.59,493.76
0.38,6.96,955.70,34.90,-0.59,490.27
0.40,6.98,955.20,34.91,-0.59,494.63
0.38,6.99,955.20,34.91,-0.59,494.63
0.38,6.98,955.70,34.92,-0.59,490.27
0.36,6.99,955.70,34.93,-0.59,490.27
0.36,6.98,955.30,34.93,-0.59,493.76
0.40,6.99,955.20,34.94,-0.59,494.63
0.32,7.00,955.50,34.94,-0.59,492.01
0.40,6.99,955.30,34.95,-0.59,493.76
0.34,6.99,954.80,34.95,-0.60,498.12
0.36,6.99,955.10,34.95,-0.59,495.50
0.36,6.99,955.70,34.95,-0.59,490.27
0.32,6.98,955.40,34.96,-0.59,492.88
0.38,6.98,955.60,34.96,-0.59,491.14
0.34,6.96,955.00,34.97,-0.59,496.38
0.36,6.80,955.70,34.97,-0.59,490.27
0.38,6.86,955.00,34.97,-0.59,496.38
0.40,6.90,955.30,34.97,-0.59,493.76
0.34,6.98,955.50,34.98,-0.59,492.01
0.36,6.99,955.10,34.98,-0.59,495.50
0.38,7.00,955.30,34.99,-0.59,493.76
0.38,7.00,955.10,34.99,-0.59,495.50
0.36,7.00,954.90,34.99,-0.59,497.25
0.36,7.01,955.40,34.99,-0.59,492.88
0.38,7.01,955.20,35.00,-0.59,494.63
0.36,7.02,955.60,35.01,-0.59,491.14
0.38,7.00,955.30,35.01,-0.59,493.76
0.34,7.00,955.00,35.01,-0.59,496.38
0.40,7.05,955.20,35.01,-0.59,494.63
0.36,7.04,955.80,35.01,-0.59,489.40
0.32,7.01,955.20,35.00,-0.59,494.63
0.40,7.02,955.60,35.00,-0.59,491.14
0.36,7.01,955.20,35.00,-0.59,494.63
0.38,7.02,955.30,35.00,-0.59,493.76
0.36,7.02,955.20,35.01,-0.59,494.63
0.38,7.01,955.40,35.02,-0.59,492.88
0.38,7.02,955.60,35.02,-0.59,491.14
0.32,7.01,955.80,35.03,-0.59,489.40
0.36,7.01,955.00,35.03,-0.59,496.38
0.38,7.01,955.30,35.04,-0.59,493.76
0.36,7.01,955.70,35.05,-0.59,490.27
0.38,7.00,955.60,35.05,-0.59,491.14
0.36,6.99,955.40,35.06,-0.59,492.88
0.38,7.00,955.40,35.07,-0.59,492.88
0.34,6.99,955.60,35.08,-0.59,491.14
0.36,6.99,955.40,35.09,-0.59,492.88
0.40,7.00,955.50,35.09,-0.59,492.01
0.40,7.01,955.50,35.10,-0.59,492.01
0.38,7.00,955.50,35.11,-0.59,492.01
0.40,6.99,955.20,35.12,-0.59,494.63
0.38,6.99,955.50,35.12,-0.59,492.01
0.40,6.99,955.30,35.13,-0.59,493.76
0.40,6.98,955.40,35.14,-0.59,492.88
0.38,6.98,955.20,35.15,-0.59,494.63
0.38,6.98,955.60,35.15,-0.59,491.14
0.40,6.40,955.50,35.16,-0.59,492.01
0.40,5.97,955.70,35.17,-0.59,490.27
0.42,6.07,955.00,35.18,-0.59,496.38
0.40,6.14,956.00,35.18,-0.58,487.65
0.38,6.22,955.80,35.19,-0.59,489.40
0.38,6.29,955.30,35.20,-0.59,493.76
0.36,6.36,955.60,35.21,-0.59,491.14
0.40,6.42,955.50,35.22,-0.59,492.01
0.38,6.45,955.10,35.23,-0.59,495.50
0.34,6.51,955.40,35.24,-0.59,492.88
0.40,6.54,955.50,35.25,-0.59,492.01
0.40,6.58,955.70,35.26,-0.59,490.27
0.38,6.60,955.50,35.27,-0.59,492.01
0.38,6.63,955.60,35.27,-0.59,491.14
0.40,6.66,955.60,35.28,-0.59,491.14
0.40,6.68,955.40,35.29,-0.59,492.88
0.38,6.72,956.00,35.30,-0.58,487.65
0.36,6.74,955.40,35.30,-0.59,492.88
0.36,6.76,955.60,35.31,-0.59,491.14
0.34,6.78,955.50,35.31,-0.59,492.01
0.40,6.80,955.80,35.32,-0.59,489.40
0.36,6.78,955.60,35.33,-0.59,491.14
0.40,6.82,955.70,35.33,-0.59,490.27
0.42,6.83,955.20,35.33,-0.59,494.63
0.40,6.83,955.60,35.34,-0.59,491.14
0.36,6.84,955.60,35.35,-0.59,491.14
0.36,6.86,955.00,35.35,-0.59,496.38
0.38,6.87,955.30,35.37,-0.59,493.76
0.36,6.88,955.90,35.38,-0.58,488.52
0.38,6.89,955.50,35.39,-0.59,492.01
0.36,6.89,955.40,35.39,-0.59,492.88
0.44,6.90,955.30,35.40,-0.59,493.76
0.36,6.92,956.00,35.41,-0.58,487.65
0.40,6.92,955.80,35.42,-0.59,489.40
0.42,6.93,955.60,35.43,-0.59,491.14
0.40,6.93,955.50,35.44,-0.59,492.01
0.38,6.94,955.50,35.45,-0.59,492.01
0.38,6.95,955.80,35.45,-0.59,489.40
0.38,6.95,955.30,35.46,-0.59,493.76
0.44,6.95,955.60,35.47,-0.59,491.14
0.44,6.95,955.40,35.47,-0.59,492.88
0.38,6.95,955.60,35.48,-0.59,491.14
0.42,6.96,955.30,35.48,-0.59,493.76
0.38,6.96,955.20,35.49,-0.59,494.63
0.38,6.96,955.80,35.49,-0.59,489.40
0.36,6.96,955.70,35.50,-0.59,490.27
0.38,6.97,955.80,35.51,-0.59,489.40
0.40,6.97,955.90,35.52,-0.58,488.52
0.40,6.98,955.50,35.52,-0.59,492.01
0.40,6.97,955.80,35.53,-0.59,489.40
0.36,6.98,955.80,35.53,-0.59,489.40
0.38,6.98,955.70,35.54,-0.59,490.27
0.40,6.98,955.40,35.55,-0.59,492.88
0.42,6.98,955.90,35.56,-0.58,488.52
0.40,6.99,955.70,35.57,-0.59,490.27
0.40,6.98,956.30,35.57,-0.58,485.03
0.40,6.99,955.60,35.58,-0.59,491.14
0.40,6.99,955.70,35.59,-0.59,490.27
0.40,6.99,955.70,35.60,-0.59,490.27
0.38,6.99,955.50,35.60,-0.59,492.01
0.40,7.00,955.80,35.60,-0.59,489.40
0.40,6.97,955.60,35.61,-0.59,491.14
0.38,6.98,955.90,35.62,-0.58,488.52
0.40,6.98,955.50,35.62,-0.59,492.01
0.40,6.98,956.00,35.63,-0.58,487.65
0.34,6.98,955.80,35.64,-0.59,489.40
0.40,6.99,956.00,35.65,-0.58,487.65
0.32,6.98,955.80,35.66,-0.59,489.40
0.40,6.99,955.90,35.67,-0.58,488.52
0.32,7.00,955.70,35.67,-0.59,490.27
0.36,6.99,955.90,35.68,-0.58,488.52
0.36,6.99,955.60,35.69,-0.59,491.14
0.36,7.00,955.50,35.69,-0.59,492.01
0.38,6.99,955.20,35.69,-0.59,494.63
0.38,6.99,955.30,35.70,-0.59,493.76
0.38,6.99,955.60,35.71,-0.59,491.14
0.42,6.99,954.80,35.72,-0.60,498.12
0.40,6.99,956.00,35.73,-0.58,487.65
0.40,6.99,955.60,35.73,-0.59,491.14
0.42,7.00,955.50,35.74,-0.59,492.01
0.38,7.00,955.70,35.75,-0.59,490.27
0.42,7.00,956.00,35.74,-0.58,487.65
0.38,6.99,955.80,35.75,-0.59,489.40
0.36,7.00,955.50,35.75,-0.59,492.01
0.38,6.99,955.60,35.75,-0.59,491.14
0.38,7.00,955.70,35.75,-0.59,490.27
0.36,7.00,955.50,35.74,-0.59,492.01
0.40,6.99,955.60,35.73,-0.59,491.14
0.38,7.00,955.80,35.72,-0.59,489.40
0.42,7.00,954.90,35.72,-0.59,497.25
0.44,7.00,955.60,35.72,-0.59,491.14
0.38,6.99,955.40,35.72,-0.59,492.88
0.36,6.99,955.60,35.71,-0.59,491.14
0.38,6.99,955.40,35.72,-0.59,492.88
0.40,6.99,955.90,35.72,-0.58,488.52
0.38,7.00,955.60,35.72,-0.59,491.14
0.34,7.00,956.20,35.71,-0.58,485.91
0.38,7.00,955.40,35.72,-0.59,492.88
0.40,6.99,955.70,35.72,-0.59,490.27
0.44,7.00,956.10,35.73,-0.58,486.78
0.38,6.99,955.90,35.73,-0.58,488.52
0.36,7.00,955.80,35.74,-0.59,489.40
0.40,7.00,955.70,35.75,-0.59,490.27
0.38,6.99,956.00,35.75,-0.58,487.65
0.38,6.99,955.40,35.76,-0.59,492.88
0.42,6.99,955.60,35.76,-0.59,491.14
0.38,6.99,955.70,35.76,-0.59,490.27
0.40,7.00,955.40,35.76,-0.59,492.88
0.36,6.99,955.50,35.76,-0.59,492.01
0.42,7.00,955.40,35.76,-0.59,492.88
0.36,7.00,956.10,35.75,-0.58,486.78
0.38,7.00,955.30,35.75,-0.59,493.76
0.40,7.00,955.40,35.74,-0.59,492.88
0.42,6.99,955.60,35.73,-0.59,491.14
0.44,7.00,955.40,35.72,-0.59,492.88
0.38,6.99,955.50,35.72,-0.59,492.01
0.42,7.00,955.70,35.71,-0.59,490.27
0.40,6.99,955.70,35.70,-0.59,490.27
0.46,6.99,955.50,35.70,-0.59,492.01
0.42,6.99,955.80,35.69,-0.59,489.40
0.40,6.99,955.70,35.67,-0.59,490.27
0.38,6.99,955.60,35.66,-0.59,491.14
0.42,6.99,955.40,35.66,-0.59,492.88
0.40,6.98,955.70,35.65,-0.59,490.27
0.42,6.99,955.20,35.65,-0.59,494.63
0.40,6.99,955.30,35.65,-0.59,493.76
0.42,6.99,955.70,35.65,-0.59,490.27
0.44,6.98,956.00,35.65,-0.58,487.65
0.42,6.99,955.60,35.65,-0.59,491.14
0.36,6.99,955.70,35.65,-0.59,490.27
0.36,6.99,955.70,35.66,-0.59,490.27
0.42,6.99,955.60,35.66,-0.59,491.14
0.44,6.99,955.90,35.66,-0.58,488.52
0.38,6.99,956.10,35.66,-0.58,486.78
0.38,6.99,956.00,35.67,-0.58,487.65
0.42,7.00,955.80,35.67,-0.59,489.40
0.44,6.99,955.40,35.67,-0.59,492.88
0.44,6.99,955.40,35.68,-0.59,492.88
0.44,6.99,955.80,35.68,-0.59,489.40
0.42,6.98,955.80,35.68,-0.59,489.40
0.44,7.12,955.30,35.68,-0.59,493.76
0.44,7.05,955.40,35.68,-0.59,492.88
0.42,7.00,956.30,35.68,-0.58,485.03
0.42,7.00,955.80,35.68,-0.59,489.40
0.38,6.97,955.40,35.68,-0.59,492.88
0.42,6.96,955.30,35.69,-0.59,493.76
0.40,6.96,955.80,35.69,-0.59,489.40
0.42,6.95,955.50,35.69,-0.59,492.01
0.42,6.94,956.10,35.69,-0.58,486.78
0.40,6.94,955.80,35.70,-0.59,489.40
0.36,6.95,955.50,35.70,-0.59,492.01
0.38,6.94,956.00,35.70,-0.58,487.65
0.36,6.94,955.30,35.70,-0.59,493.76
0.38,6.94,955.70,35.71,-0.59,490.27
0.42,6.94,955.70,35.70,-0.59,490.27
0.46,6.94,955.90,35.71,-0.58,488.52
0.40,6.95,955.70,35.70,-0.59,490.27
0.40,6.94,956.00,35.70,-0.58,487.65
0.40,6.95,955.90,35.70,-0.58,488.52
0.42,6.95,955.50,35.70,-0.59,492.01
0.42,6.95,955.70,35.69,-0.59,490.27
0.36,6.95,956.00,35.69,-0.58,487.65
0.44,6.95,955.70,35.68,-0.59,490.27
0.38,6.95,955.90,35.67,-0.58,488.52
0.42,6.95,956.10,35.67,-0.58,486.78
0.44,6.95,955.60,35.66,-0.59,491.14
0.38,6.96,955.30,35.66,-0.59,493.76
0.48,6.96,956.10,35.65,-0.58,486.78
0.38,6.96,955.80,35.65,-0.59,489.40
0.42,6.96,956.10,35.64,-0.58,486.78
0.44,6.96,955.90,35.63,-0.58,488.52
0.40,6.96,955.70,35.62,-0.59,490.27
0.40,6.96,955.70,35.62,-0.59,490.27
0.44,6.96,955.60,35.61,-0.59,491.14
0.36,6.96,955.90,35.60,-0.58,488.52
0.42,6.96,955.80,35.58,-0.59,489.40
0.42,6.97,955.90,35.58,-0.58,488.52
0.44,6.97,956.20,35.57,-0.58,485.91
0.44,6.95,955.70,35.56,-0.59,490.27
0.40,6.90,955.10,35.56,-0.59,495.50
0.42,6.95,955.30,35.54,-0.59,493.76
0.40,7.36,956.10,35.53,-0.58,486.78
0.40,7.32,955.10,35.52,-0.59,495.50
0.42,7.06,955.10,35.49,-0.59,495.50
0.40,7.02,955.50,35.47,-0.59,492.01
0.40,7.10,955.80,35.44,-0.59,489.40
0.42,7.12,955.70,35.42,-0.59,490.27
0.42,7.03,955.30,35.39,-0.59,493.76
0.44,7.44,955.70,35.36,-0.59,490.27
0.36,7.35,955.90,35.33,-0.58,488.52
0.44,7.30,955.00,35.28,-0.59,496.38
0.42,7.30,955.60,35.25,-0.59,491.14
0.42,7.19,955.30,35.22,-0.59,493.76
0.40,7.11,955.40,35.21,-0.59,492.88
0.40,7.06,955.20,35.19,-0.59,494.63
0.38,7.06,955.70,35.17,-0.59,490.27
0.40,7.08,955.10,35.16,-0.59,495.50
0.42,7.10,955.40,35.14,-0.59,492.88
0.40,7.09,955.60,35.13,-0.59,491.14
0.40,7.09,955.40,35.11,-0.59,492.88
0.40,7.09,955.80,35.11,-0.59,489.40
0.40,7.10,955.00,35.09,-0.59,496.38
0.38,7.10,955.30,35.08,-0.59,493.76
0.38,7.14,955.50,35.08,-0.59,492.01
0.42,7.13,955.30,35.06,-0.59,493.76
0.40,7.14,955.50,35.05,-0.59,492.01
0.40,7.17,954.80,35.05,-0.60,498.12
0.42,7.17,955.30,35.03,-0.59,493.76
0.38,7.17,955.30,35.03,-0.59,493.76
0.40,7.16,955.50,35.02,-0.59,492.01
0.40,7.21,955.90,35.01,-0.58,488.52
0.38,7.11,955.50,35.01,-0.59,492.01
0.40,7.22,955.50,35.00,-0.59,492.01
0.44,7.26,955.00,34.99,-0.59,496.38
0.40,7.27,955.10,35.00,-0.59,495.50
0.34,7.38,955.20,34.99,-0.59,494.63
0.38,7.17,955.60,34.99,-0.59,491.14
0.40,7.43,954.80,35.01,-0.60,498.12
0.40,7.34,955.10,35.02,-0.59,495.50
0.36,7.26,955.10,35.02,-0.59,495.50
0.38,7.18,955.30,35.01,-0.59,493.76
0.38,7.00,955.00,35.01,-0.59,496.38
0.40,7.19,955.30,35.03,-0.59,493.76
0.38,7.21,955.60,35.02,-0.59,491.14
0.40,7.04,955.00,35.02,-0.59,496.38
0.36,6.91,955.40,35.02,-0.59,492.88
0.44,6.99,955.30,35.02,-0.59,493.76
0.38,6.97,955.30,35.04,-0.59,493.76
0.36,7.15,955.20,35.04,-0.59,494.63
0.44,7.04,955.30,35.04,-0.59,493.76
0.36,7.06,955.30,35.04,-0.59,493.76
0.36,6.99,955.40,35.03,-0.59,492.88
0.40,7.00,955.50,35.04,-0.59,492.01
0.36,6.99,955.00,35.04,-0.59,496.38
0.36,6.98,956.00,35.04,-0.58,487.65
0.38,7.06,955.60,35.04,-0.59,491.14
0.40,6.92,956.00,35.01,-0.58,487.65
0.36,6.91,954.50,35.01,-0.60,500.74
0.40,6.95,956.10,35.01,-0.58,486.78
0.44,6.96,956.60,35.03,-0.58,482.42
0.36,7.03,955.30,35.05,-0.59,493.76
0.38,7.21,955.20,35.02,-0.59,494.63
0.40,7.16,955.30,35.00,-0.59,493.76
0.40,7.11,954.90,34.98,-0.59,497.25
0.38,7.08,955.10,34.96,-0.59,495.50
0.38,7.07,955.40,34.96,-0.59,492.88
0.42,7.06,955.20,34.96,-0.59,494.63
0.34,7.06,955.20,34.96,-0.59,494.63
0.36,7.05,955.10,34.96,-0.59,495.50
0.38,7.05,955.50,34.95,-0.59,492.01
0.40,7.05,955.70,34.95,-0.59,490.27
0.36,7.05,955.00,34.96,-0.59,496.38
0.36,7.05,955.20,34.96,-0.59,494.63
0.34,7.05,955.00,34.96,-0.59,496.38
0.40,7.06,955.20,34.97,-0.59,494.63
0.34,7.06,955.30,34.97,-0.59,493.76
0.40,7.06,955.30,34.98,-0.59,493.76
0.36,7.02,955.90,34.99,-0.58,488.52
0.40,6.97,955.30,34.99,-0.59,493.76
0.36,2.33,955.30,35.00,-0.59,493.76
0.38,3.34,955.40,34.99,-0.59,492.88
0.38,3.25,955.30,34.99,-0.59,493.76
0.34,3.99,955.60,34.98,-0.59,491.14
0.40,4.37,955.30,34.98,-0.59,493.76
0.40,4.55,955.50,34.98,-0.59,492.01
0.38,4.60,955.00,34.99,-0.59,496.38
0.40,4.62,955.20,34.99,-0.59,494.63
0.36,4.64,955.10,34.99,-0.59,495.50
0.36,4.64,955.50,34.98,-0.59,492.01
0.38,4.64,954.80,34.98,-0.60,498.12
0.38,4.65,955.70,34.98,-0.59,490.27
0.42,4.38,954.90,34.96,-0.59,497.25
0.40,4.66,955.40,34.96,-0.59,492.88
0.36,4.65,955.40,34.95,-0.59,492.88
0.36,4.63,955.60,34.96,-0.59,491.14
0.36,4.72,955.60,34.95,-0.59,491.14
0.38,4.71,955.10,34.95,-0.59,495.50
0.40,4.63,955.20,34.96,-0.59,494.63
0.40,4.67,955.50,34.96,-0.59,492.01
0.38,4.67,955.30,34.97,-0.59,493.76
0.38,4.68,955.50,34.97,-0.59,492.01
0.40,4.68,954.90,34.97,-0.59,497.25
0.36,4.68,954.90,34.98,-0.59,497.25
0.36,4.68,954.90,34.98,-0.59,497.25
0.36,4.68,955.10,34.99,-0.59,495.50
0.42,4.69,954.90,35.00,-0.59,497.25
0.34,4.69,955.20,35.00,-0.59,494.63
0.36,4.69,955.10,35.01,-0.59,495.50
0.36,4.69,955.10,35.02,-0.59,495.50
0.42,4.69,955.30,35.03,-0.59,493.76
0.34,4.69,955.50,35.04,-0.59,492.01
0.36,4.69,955.20,35.04,-0.59,494.63
0.40,4.69,955.80,35.06,-0.59,489.40
0.38,4.69,955.60,35.06,-0.59,491.14
0.38,4.69,955.20,35.08,-0.59,494.63
0.38,4.70,954.90,35.09,-0.59,497.25
0.38,4.70,955.50,35.10,-0.59,492.01
0.40,4.70,955.20,35.11,-0.59,494.63
0.40,4.70,955.20,35.12,-0.59,494.63
0.38,4.68,955.20,35.13,-0.59,494.63
0.36,4.65,954.90,35.14,-0.59,497.25
0.38,4.65,955.50,35.15,-0.59,492.01
0.42,4.62,955.50,35.15,-0.59,492.01
0.38,4.75,955.80,35.15,-0.59,489.40
0.40,4.75,955.90,35.16,-0.58,488.52
0.38,4.72,955.40,35.16,-0.59,492.88
0.34,4.71,955.50,35.17,-0.59,492.01
0.40,4.70,955.30,35.18,-0.59,493.76
0.36,4.70,955.50,35.18,-0.59,492.01
0.38,4.69,955.00,35.19,-0.59,496.38
0.40,4.69,955.30,35.20,-0.59,493.76
0.40,4.69,955.50,35.21,-0.59,492.01
0.38,4.69,955.40,35.22,-0.59,492.88
0.38,4.69,955.40,35.22,-0.59,492.88
0.38,4.69,955.20,35.23,-0.59,494.63
0.38,4.69,955.80,35.23,-0.59,489.40
0.42,4.69,955.20,35.23,-0.59,494.63
0.40,4.69,955.20,35.24,-0.59,494.63
0.38,4.69,955.30,35.24,-0.59,493.76
0.36,4.68,955.20,35.24,-0.59,494.63
0.40,4.68,955.40,35.23,-0.59,492.88
0.38,4.68,955.00,35.23,-0.59,496.38
0.44,4.68,955.30,35.23,-0.59,493.76
0.38,4.68,955.60,35.22,-0.59,491.14
0.40,4.68,955.20,35.22,-0.59,494.63
0.38,4.68,955.30,35.22,-0.59,493.76
0.36,4.66,955.50,35.22,-0.59,492.01
0.42,4.67,955.50,35.22,-0.59,492.01
0.42,4.67,955.30,35.22,-0.59,493.76
0.42,4.68,955.10,35.22,-0.59,495.50
0.40,4.68,955.40,35.22,-0.59,492.88
0.40,4.67,955.60,35.22,-0.59,491.14
0.36,4.67,955.70,35.23,-0.59,490.27
0.36,4.68,955.70,35.23,-0.59,490.27
0.40,4.67,955.40,35.23,-0.59,492.88
0.44,4.67,955.60,35.23,-0.59,491.14
0.40,4.67,955.30,35.24,-0.59,493.76
0.36,4.67,955.20,35.24,-0.59,494.63
0.40,4.67,955.50,35.24,-0.59,492.01
0.40,4.67,955.80,35.24,-0.59,489.40
0.42,4.68,955.70,35.24,-0.59,490.27
0.38,4.67,955.40,35.25,-0.59,492.88
0.40,4.67,956.00,35.25,-0.58,487.65
0.42,4.67,955.50,35.25,-0.59,492.01
0.36,4.67,955.40,35.24,-0.59,492.88
0.40,4.67,955.60,35.23,-0.59,491.14
0.42,4.66,955.10,35.23,-0.59,495.50
0.38,4.67,955.20,35.22,-0.59,494.63
0.40,4.66,955.50,35.21,-0.59,492.01
0.40,4.66,955.30,35.19,-0.59,493.76
0.40,4.66,955.10,35.18,-0.59,495.50
0.42,4.66,955.80,35.17,-0.59,489.40
0.42,4.66,955.40,35.16,-0.59,492.88
0.36,4.66,955.80,35.16,-0.59,489.40
0.40,4.66,955.50,35.15,-0.59,492.01
0.38,4.66,955.10,35.14,-0.59,495.50
0.36,4.66,955.40,35.14,-0.59,492.88
0.42,4.67,955.20,35.14,-0.59,494.63
0.42,4.66,955.10,35.14,-0.59,495.50
0.40,4.66,955.50,35.14,-0.59,492.01
0.38,4.66,955.40,35.14,-0.59,492.88
0.42,4.67,955.30,35.14,-0.59,493.76
0.40,4.66,955.10,35.14,-0.59,495.50
0.36,4.66,955.40,35.14,-0.59,492.88
0.42,4.66,955.50,35.13,-0.59,492.01
0.42,4.67,955.70,35.13,-0.59,490.27
0.42,4.66,955.10,35.12,-0.59,495.50
0.38,4.66,954.80,35.11,-0.60,498.12
0.42,4.66,955.60,35.11,-0.59,491.14
0.42,4.66,955.10,35.11,-0.59,495.50
0.44,4.66,955.60,35.10,-0.59,491.14
0.42,4.66,955.30,35.09,-0.59,493.76
0.40,4.66,955.10,35.09,-0.59,495.50
0.40,4.66,955.20,35.08,-0.59,494.63
0.42,4.66,955.40,35.07,-0.59,492.88
0.42,4.66,955.80,35.06,-0.59,489.40
0.38,4.66,955.50,35.05,-0.59,492.01
0.38,4.66,955.00,35.04,-0.59,496.38
0.38,4.66,955.40,35.03,-0.59,492.88
0.38,4.66,955.40,35.03,-0.59,492.88
0.42,4.66,955.10,35.02,-0.59,495.50
0.42,4.66,955.20,35.02,-0.59,494.63
0.36,4.66,955.50,35.02,-0.59,492.01
0.40,4.65,955.10,35.00,-0.59,495.50
0.38,4.53,955.40,35.00,-0.59,492.88
0.38,4.69,955.30,34.99,-0.59,493.76
0.42,4.83,955.50,34.99,-0.59,492.01
0.42,4.71,955.60,34.98,-0.59,491.14
0.42,4.67,955.30,34.97,-0.59,493.76
0.36,4.66,955.20,34.96,-0.59,494.63
0.44,4.65,955.40,34.94,-0.59,492.88
0.44,5.36,955.20,34.94,-0.59,494.63
0.42,4.61,954.70,34.93,-0.60,499.00
0.38,4.52,955.10,34.92,-0.59,495.50
0.40,4.59,955.10,34.92,-0.59,495.50
0.40,4.63,955.40,34.91,-0.59,492.88
0.42,4.64,955.20,34.90,-0.59,494.63
0.40,4.65,955.50,34.89,-0.59,492.01
0.38,4.65,955.60,34.89,-0.59,491.14
0.40,4.66,955.50,34.88,-0.59,492.01
0.40,4.65,955.00,34.87,-0.59,496.38
0.44,4.65,955.20,34.87,-0.59,494.63
0.42,4.66,955.30,34.86,-0.59,493.76
0.42,4.66,955.40,34.85,-0.59,492.88
0.42,4.66,955.00,34.84,-0.59,496.38
0.44,4.65,955.10,34.84,-0.59,495.50
0.38,4.66,955.30,34.84,-0.59,493.76
0.40,4.66,955.30,34.83,-0.59,493.76
0.38,4.66,955.50,34.82,-0.59,492.01
0.44,4.65,955.30,34.81,-0.59,493.76
0.42,4.66,955.20,34.81,-0.59,494.63
0.46,4.66,955.20,34.81,-0.59,494.63
0.40,4.65,955.70,34.80,-0.59,490.27
0.42,4.65,955.30,34.80,-0.59,493.76
0.40,4.78,955.30,34.79,-0.59,493.76
0.42,4.64,955.80,34.79,-0.59,489.40
0.42,4.58,955.00,34.78,-0.59,496.38
0.42,4.66,955.60,34.78,-0.59,491.14
0.38,4.65,955.60,34.77,-0.59,491.14
0.42,4.65,955.30,34.76,-0.59,493.76
0.40,4.65,955.30,34.76,-0.59,493.76
0.40,4.63,955.30,34.75,-0.59,493.76
0.42,4.66,955.40,34.74,-0.59,492.88
0.42,4.66,955.80,34.73,-0.59,489.40
0.40,4.65,955.10,34.72,-0.59,495.50
0.38,4.63,955.60,34.70,-0.59,491.14
0.42,4.65,955.80,34.68,-0.59,489.40
0.44,4.64,955.30,34.66,-0.59,493.76
0.40,4.65,955.00,34.65,-0.59,496.38
0.40,4.65,955.10,34.63,-0.59,495.50
0.44,4.64,954.60,34.62,-0.60,499.87
0.40,4.64,955.20,34.60,-0.59,494.63
0.40,4.65,955.40,34.58,-0.59,492.88
0.40,4.64,955.20,34.56,-0.59,494.63
0.42,4.65,955.00,34.55,-0.59,496.38
0.42,4.65,955.60,34.53,-0.59,491.14
0.44,4.65,955.60,34.51,-0.59,491.14
0.38,4.66,955.50,34.49,-0.59,492.01
0.40,4.65,954.90,34.47,-0.59,497.25
0.42,4.65,955.30,34.45,-0.59,493.76
